# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416250029;sda;1.79;0.00;159.63;89.12;0.00;1.16;0.30;0.05
axle;60;1416250089;sda;0.90;0.00;105.14;116.59;0.00;0.30;0.15;0.01
axle;60;1416250149;sda;0.74;0.00;60.29;81.82;0.00;0.00;0.00;0.00
axle;60;1416250209;sda;0.55;0.00;48.95;88.97;0.00;0.00;0.00;0.00
axle;60;1416250269;sda;0.55;0.00;42.80;77.82;0.00;0.24;0.12;0.01
axle;60;1416250329;sda;0.67;0.00;73.43;110.00;0.00;0.20;0.10;0.01
axle;60;1416250389;sda;1.05;0.00;123.87;117.97;0.00;0.25;0.06;0.01
axle;60;1416250449;sda;0.67;0.00;55.07;82.60;0.00;0.10;0.10;0.01
axle;60;1416250509;sda;0.83;0.00;107.34;128.64;0.00;0.00;0.00;0.00
axle;60;1416250569;sda;0.70;0.00;96.04;136.95;0.00;0.29;0.10;0.01
axle;60;1416250629;sda;0.82;0.00;74.05;90.45;0.00;0.16;0.08;0.01
axle;60;1416250689;sda;0.55;0.00;55.31;100.36;0.00;0.00;0.00;0.00
