# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1416250773;-1;6.29;0.00;7.09;0.04;0.00;86.58
axle;60;1416250773;0;31.14;0.00;23.91;0.00;0.00;44.95
axle;60;1416250773;1;18.64;0.00;17.25;0.00;0.00;64.11
axle;60;1416250773;2;2.42;0.00;3.74;0.00;0.00;93.84
axle;60;1416250773;3;2.69;0.00;3.11;0.00;0.00;94.20
axle;60;1416250773;4;0.77;0.00;1.34;0.00;0.00;97.90
axle;60;1416250773;5;0.70;0.00;0.94;0.00;0.00;98.36
axle;60;1416250773;6;0.80;0.00;1.30;0.00;0.00;97.90
axle;60;1416250773;7;0.33;0.00;0.99;0.00;0.00;98.68
axle;60;1416250773;8;6.17;0.00;10.92;0.00;0.00;82.91
axle;60;1416250773;9;14.57;0.00;19.82;0.00;0.00;65.61
axle;60;1416250773;10;2.51;0.00;3.52;0.00;0.00;93.97
axle;60;1416250773;11;9.79;0.00;6.28;0.00;0.00;83.93
axle;60;1416250773;12;2.31;0.00;3.20;0.00;0.00;94.49
axle;60;1416250773;13;1.51;0.00;2.54;0.00;0.00;95.95
axle;60;1416250773;14;5.22;0.00;12.50;0.02;0.00;82.26
axle;60;1416250773;15;0.97;0.00;1.97;0.69;0.00;96.37
axle;60;1416250833;-1;7.38;0.00;6.08;0.00;0.00;86.54
axle;60;1416250833;0;8.27;0.00;12.17;0.00;0.00;79.56
axle;60;1416250833;1;9.11;0.00;13.27;0.00;0.00;77.61
axle;60;1416250833;2;4.68;0.00;6.81;0.00;0.00;88.51
axle;60;1416250833;3;4.14;0.00;5.98;0.00;0.00;89.88
axle;60;1416250833;4;3.75;0.00;5.97;0.00;0.00;90.28
axle;60;1416250833;5;3.85;0.00;5.19;0.00;0.00;90.95
axle;60;1416250833;6;4.31;0.00;6.55;0.00;0.00;89.14
axle;60;1416250833;7;3.88;0.00;5.32;0.00;0.00;90.80
axle;60;1416250833;8;1.12;0.00;3.70;0.00;0.00;95.19
axle;60;1416250833;9;0.92;0.00;2.23;0.00;0.00;96.85
axle;60;1416250833;10;0.28;0.00;0.57;0.00;0.00;99.15
axle;60;1416250833;11;0.25;0.00;0.60;0.00;0.00;99.15
axle;60;1416250833;12;72.17;0.00;27.65;0.00;0.00;0.18
axle;60;1416250833;13;0.18;0.00;0.35;0.00;0.00;99.47
axle;60;1416250833;14;0.30;0.00;0.35;0.02;0.00;99.33
axle;60;1416250833;15;0.55;0.00;0.57;0.03;0.00;98.85
axle;60;1416250893;-1;4.81;0.00;2.03;0.00;0.00;93.15
axle;60;1416250893;0;0.35;0.00;0.75;0.00;0.00;98.90
axle;60;1416250893;1;0.35;0.00;0.65;0.00;0.00;99.00
axle;60;1416250893;2;0.32;0.00;0.52;0.00;0.00;99.17
axle;60;1416250893;3;0.33;0.00;0.53;0.00;0.00;99.13
axle;60;1416250893;4;6.39;0.00;8.54;0.00;0.00;85.06
axle;60;1416250893;5;0.32;0.00;0.55;0.00;0.00;99.13
axle;60;1416250893;6;0.27;0.00;0.53;0.00;0.00;99.20
