# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416250773;0.00;3176.62;247808.14;0.00;204206.64;0.00;0.00;0.00;0.00
axle;60;1416250833;0.00;339.69;198623.53;0.00;131582.76;0.00;0.00;0.00;0.00
axle;60;1416250893;0.00;194.66;102560.54;0.00;11407.62;3110.50;0.00;3110.50;100.00
axle;60;1416250953;0.13;32.74;54283.30;0.00;8129.65;874.03;0.00;874.03;100.00
axle;60;1416251013;0.00;35.27;36239.16;0.00;1336.92;0.00;0.00;0.00;0.00
axle;60;1416251073;0.13;68.56;102183.13;0.00;9293.66;3214.90;0.00;3214.90;100.00
axle;60;1416251133;0.00;28.87;19356.17;0.00;89.58;0.00;0.00;0.00;0.00
axle;60;1416251193;0.00;35.27;69561.01;0.00;11881.96;8738.86;0.00;8738.86;100.00
axle;60;1416251253;0.00;32.34;92205.83;0.00;9406.13;3945.07;0.00;3945.07;100.00
